,Name,coeff,Salary
313,Mario Hezonja,0.020514243327141173,22448880.0
314,Victor Oladipo,0.020279422539373815,29547360.0
315,Carlos Boozer,0.019954863858712035,74101200.0
316,Lamar Patterson,0.019874942781342726,3150558.0
317,Greg Smith,0.019579648493044402,3299350.5
318,Cameron Payne,0.019327750985321916,12129120.0
319,RJ Hunter,0.018745556016878155,6891840.0
320,Gilbert Arenas,0.01830113076692532,36508704.0
321,Derrick Byars,0.01780643711956155,3935931.0
322,Devyn Marble,0.01758000077910752,5189814.0
323,Alex Len,0.016611052195090556,21899520.0
324,Andrew Goudelock,0.016129717722396315,2022612.0
325,Jeff Foote,0.015659964821684587,229164.0
326,Furkan Aldemir,0.015147205522978574,17400000.0
327,Shavlik Randolph,0.013704021766413766,4419458.4
328,Jordan McRae,0.01358016114464694,667176.0
329,Travis Wear,0.01356624128583981,3044016.0
330,James White,0.012762464900026511,5010766.0
331,Jason Kapono,0.00916686524154174,16700436.0
332,Mustafa Shakur,0.009139486462928621,1356972.0
333,Mikki Moore,0.008438082466013925,1954166.0
334,Ryan Reid,0.008186380374776247,2850000.0
335,Jabari Brown,0.0073389715640698305,2714235.0
336,Jannero Pargo,0.007324907461676565,4233756.0
337,Bryce Dejean-Jones,0.006601280759569218,1019298.0
338,Armon Johnson,0.0063900091418121,1365184.0
339,Francisco Elson,0.005876450514242638,5126334.0
340,Ryan Gomes,0.0032723304700173505,24000000.0
341,Taj Gibson,0.0026477087887844656,33779090.0
342,Carldell Johnson,0.0017905355568777037,2841624.0
343,Nolan Smith,0.0016611438066102473,8194320.0
344,Casper Ware,0.0012652439726618565,4898892.0
345,Gustavo Ayon,0.00047866845831922076,9135000.0
346,Darington Hobson,0.0,3995988.0
347,Edy Tavares,0.0,6000000.0
348,Carrick Felix,0.0,3979446.0
349,Jordan Mickey,0.0,7025760.0
350,Etan Thomas,0.0,5126334.0
351,Travis Leslie,0.0,3786585.0
352,Pape Sy,0.0,4102696.0
353,Bryce Cotton,0.0,2380248.0
354,Jack Cooley,0.0,2714235.0
355,Vernon Macklin,0.0,2841624.0
356,Doron Lamb,-0.000384618793528319,5112345.0
357,Luke Babbitt,-0.0017772696349691813,7899681.0
358,Anthony Carter,-0.005031964879388714,5126334.0
359,Joe Smith,-0.005679501064136446,5126334.0
360,Zabian Dowdell,-0.0068200852013813144,3528800.0
